Lexical_Feature,Criterion,Spearman_Coefficient,p_value
negation_count,Présentation du Sujet,0.002629008861095918,0.980380105850425
negation_count,Structure,-0.026260266875260074,0.8059247575028529
negation_count,Niveau de Langue,-0.029893449992439307,0.779713461423337
negation_count,Voix Passive,-0.04797132172185316,0.6534366923941304
negation_count,Concision,-0.0029698952869020544,0.9778367284530487
negation_count,Redondance,0.047979411715000496,0.6533820079284078
negation_count,Langage Négatif,0.031057596230154753,0.7713651059467113
negation_count,Métaphore,-0.017105839489127042,0.8728625615982911
negation_count,Discours,0.17629369377434306,0.09648551011912924
negation_count,L'introduction,0.0685584440993761,0.5208296921406738
negation_count,La conclusion,-0.06189790151346808,0.562209448159846
negation_count,Persuasivité,-0.008077563309322106,0.93976873394706
negation_count,Clarté du Langage,-0.03708154317728045,0.7286000721704378
negation_count,Créativité du discours,-0.032697954586740755,0.7596459635111987
negation_count,Global,-0.1313197629599019,0.2172979525678051
