Lexical_Feature,Criterion,Spearman_Coefficient,p_value
proportion_ADJ,Présentation du Sujet,-0.09466913398122291,0.37478198506316773
proportion_ADJ,Structure,0.054655225908112844,0.6089031344782914
proportion_ADJ,Niveau de Langue,0.1278179187695201,0.22991854096693382
proportion_ADJ,Voix Passive,-0.06314019316503043,0.5543745349593617
proportion_ADJ,Concision,-0.06254395513458959,0.5581283453226458
proportion_ADJ,Redondance,-0.009793358687712715,0.9270067708344014
proportion_ADJ,Langage Négatif,0.23835266215564155,0.02367793841131772
proportion_ADJ,Métaphore,-0.032618906479116125,0.760209485127005
proportion_ADJ,Discours,-0.27018403472560715,0.010010977832947895
proportion_ADJ,L'introduction,0.040470558129019056,0.7048914965872988
proportion_ADJ,La conclusion,-0.004435541242192857,0.9669042826258303
proportion_ADJ,Persuasivité,-0.04256666290451669,0.6903658425405939
proportion_ADJ,Clarté du Langage,0.06863863659860628,0.5203410448657722
proportion_ADJ,Créativité du discours,-0.06966777276457359,0.5140907582321423
proportion_ADJ,Global,0.024830369850388286,0.816301451478965
proportion_ADV,Présentation du Sujet,0.11099048482721806,0.29766607988441063
proportion_ADV,Structure,0.06829424360440083,0.5224412207133211
proportion_ADV,Niveau de Langue,0.11662751129966227,0.2736479423571255
proportion_ADV,Voix Passive,0.053609156679121396,0.6157849683750538
proportion_ADV,Concision,0.028321557871521907,0.7910254261281496
proportion_ADV,Redondance,0.19651844666466253,0.06339318908959701
proportion_ADV,Langage Négatif,0.046276858273312474,0.6649303865138574
proportion_ADV,Métaphore,-0.10998864976139618,0.3020752988513627
proportion_ADV,Discours,-0.03815432648666942,0.7210662968985093
proportion_ADV,L'introduction,0.19297709145387254,0.06840638990684246
proportion_ADV,La conclusion,-0.06769929085115657,0.5260794169434723
proportion_ADV,Persuasivité,0.00994169184040742,0.9259042992050928
proportion_ADV,Clarté du Langage,0.0076163778255818795,0.9432017276427209
proportion_ADV,Créativité du discours,0.07427204355446981,0.48660486179039564
proportion_ADV,Global,-0.017746713348420897,0.8681414129372138
proportion_INTJ,Présentation du Sujet,0.06817248976755731,0.5231847222891779
proportion_INTJ,Structure,-0.0011979377403176748,0.9910592706705318
proportion_INTJ,Niveau de Langue,0.0008641730178449166,0.9935502380411159
proportion_INTJ,Voix Passive,0.18898291241810894,0.07443992087828497
proportion_INTJ,Concision,0.1789047342987003,0.09157344308416442
proportion_INTJ,Redondance,0.0091770659302481,0.9315887582208013
proportion_INTJ,Langage Négatif,-0.039967767889873496,0.7083917693730108
proportion_INTJ,Métaphore,0.10057639316886127,0.345574355604761
proportion_INTJ,Discours,0.19261398143361697,0.0689380296321603
proportion_INTJ,L'introduction,-0.018142928162879046,0.8652249021621442
proportion_INTJ,La conclusion,-0.19332070613381094,0.0679063490066913
proportion_INTJ,Persuasivité,-0.0038399204165161377,0.9713464736244706
proportion_INTJ,Clarté du Langage,0.08384319375503409,0.43205933078601666
proportion_INTJ,Créativité du discours,0.0875220907288544,0.4120583559498969
proportion_INTJ,Global,0.031474495860819386,0.7683816869040194
proportion_NOUN,Présentation du Sujet,0.011751933687587793,0.9124617412516094
proportion_NOUN,Structure,0.08432001236790249,0.4294362768002249
proportion_NOUN,Niveau de Langue,-0.1381455023143601,0.19412269618298256
proportion_NOUN,Voix Passive,-0.03454812319321157,0.7464927974751459
